id,Title,paragraphs,Date,link
315,"G.R. No. 189577, April 20, 2016 - PHILIPPINE NATIONAL BANK, Petitioner, v. SPS. VICTORIANO & JOVITA FARICIA RIVERA, Respondents.",,April 20 2016,
316,"G.R. No. 209011, April 20, 2016 - MALAYAN INSURANCE COMPANY, INC., Petitioner, v. DIANA P. ALIBUDBUD, Respondent.",,April 20 2016,
317,"G.R. No. 207662, April 13, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff and Appellee, v. FABIAN URZAIS Y LANURIAS, ALEX BAUTISTA, AND RICKY BAUTISTA, Accused.; FABIAN URZAIS Y LANURIAS, Accused-Appellant.",,April 13 2016,
318,"G.R. No. 192488, April 19, 2016 - BLUE EAGLE MANAGEMENT, INC., MA. AMELIA S. BONOAN, AND CARMELITA S. DELA RAMA, Petitioners, v. JOCELYN L. NAVAL, Respondent.",,April 19 2016,
319,"G.R. No. 194119, April 13, 2016 - SONIA F. MARIANO, Petitioner, v. MARTINEZ MEMORIAL COLLEGES, INC., AND/OR FERDINAND A. MARTINEZ/ DR. ELIZABETH M. DEL RIO, Respondents.",,April 13 2016,
320,"G.R. No. 215548, April 05, 2016 - UNDERSECRETARY AUSTERE A. PANADERO AND REGIONAL DIRECTOR RENE K. BURDEOS, BOTH OF THE DEPARTMENT OF INTERIOR AND LOCAL GOVERNMENT (DILG), Petitioners, v. COMMISSION ON ELECTIONS, Respondent.; G.R. NO. 215726 - UNDERSECRETARY AUSTERE A. PANADERO AND REGIONAL DIRECTOR RENE K. BURDEOS, BOTH OF THE DEPARTMENT OF INTERIOR AND LOCAL GOVERNMENT (DILG), Petitioners, v. COMMISSION ON ELECTIONS AND MOHAMMAD EXCHAN GABRIEL LIMBONA, Respondents.; G.R. NO. 216158 - MANGONDAYA ASUM TAGO, Petitioner, v. COMELEC AND MOHAMMAD EXCHAN GABRIEL LIMBONA, Respondents.",,April 05 2016,
321,"A.C. No. 7447, April 18, 2016 - RENE B. HERMANO, Complainant, v. ATTY. IGMEDIO S. PRADO JR., Respondent.",,April 18 2016,
322,"A.C. No. 11139, April 19, 2016 - PHILCOMSAT* HOLDINGS CORPORATION, DULY REPRESENTED BY ERLINDA I. BILDNER, Complainant, v. ATTY. LUIS K. LOKIN, JR. AND ATTY. SIKINI C. LABASTILLA, Respondents.",,April 19 2016,
323,"G.R. No. 194402, April 05, 2016 - NEPTALI S. FRANCO, MELINDA L. OCAMPO, ARTEMIO P. MAGABO, REPRESENTED HEREIN BY SOLEDAD MAGABO, BERNARDA C. LAVISORES, NICOMEDES B. DEYNATA, ALBERTO D. DOSAYLA, REPRESENTED HEREIN BY AILENE JOY BILLONES DOSAYLA AND MARIETTA U. LARRACAS, Petitioners, v. ENERGY REGULATORY COMMISSION, THE HON. ZENAIDA G. CRUZ-DUCUT, IN HER CAPACITY AS CHAIRMAN OF THE ENERGY REGULATORY COMMISSION, DEPARTMENT OF BUDGET AND MANAGEMENT, THE SECRETARY FLORENCIO B. ABAD AND RICALINDA N. ADRIATICO, THE DIRECTOR OF THE BUDGET AND MANAGEMENT BUREAU-A, Respondents.",,April 05 2016,
324,"G.R. No. 191699, April 19, 2016 - WILLIAM GO QUE CONSTRUCTION AND/OR WILLIAM GO QUE, Petitioner, v. COURT OF APPEALS AND DANNY SINGSON, RODOLFO PASAQUI,1 LENDO LOMINIQUI,2 AND JUN ANDALES, Respondents.",,April 19 2016,
325,"G.R. No. 214934, April 12, 2016 - PACIFIC REHOUSE CORPORATION, Petitioner, v. JOVEN L. NGO, AS REPRESENTED BY OSCAR J. GARCIA, Respondent.",,April 12 2016,
326,"A.C. No. 9018, April 20, 2016 - TERESITA P. FAJARDO, Complainant, v. ATTY. NICANOR C. ALVAREZ, Respondent.",,April 20 2016,
327,"A.M. No. 12-8-59-MCTC, April 12, 2016 - RE: FINDINGS ON THE JUDICIAL AUDIT CONDUCTED AT THE 7TH MUNICIPAL CIRCUIT TRIAL COURT, LILOAN-COMPOSTELA, LILOAN, CEBU.",,April 12 2016,
328,"G.R. No. 208360, April 06, 2016 - PEOPLE OF THE PHILIPPINES, Appellee, v. FELIPE BUGHO Y ROMPAL, A.K.A. ""JUN THE MAGICIAN"", Appellant.",,April 06 2016,
329,"G.R. No. 208446, April 06, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. JONEL VARGAS Y RAMOS, JERIENALD VILLAMERO Y ESMAN, ARMANDO CADANO @ MANDO, JOJO ENORME @ JOJO, RUTHER GARCIA @ BENJIE/LOLOY, AND ALIAS TABOY, ACCUSED, JONEL VARGAS Y RAMOS, JERIENALD VILLAMERO Y ESMAN, Accused-Appellants.",,April 06 2016,
330,"A.C. No. 10675, May 31, 2016 - DATU ISMAEL MALANGAS, Complainant, v. ATTY. PAUL C. ZAIDE, Respondent.",,May 31 2016,
331,"G.R. No. 211698, May 30, 2016 - REPUBLIC OF THE PHILIPPINES, Petitioner, v. CESAR P. RAYOS DEL SOL, LYDIA P. RAYOS DEL SOL, GLORIA P. RAYOS DEL SOL AND ELVIRA P. RAYOS DEL SOL, Respondents.",,May 30 2016,
332,"G.R. No. 195669, May 30, 2016 - BRADFORD UNITED CHURCH OF CHRIST, INC., Petitioner, v. DANTE ANDO, ABENIGO AUGIS, EDGAR CARDONES, ZACARIAS GUTIERREZ, CORNELIO IBARRA, JR., ZENAIDA IBARRA, TEOFILOI LIRASAN, EUNICE LIRASAN, RUTH MISSION, DOLLY ROSALES & EUNICE TAMBANGAN, IN THEIR CAPACITIES AS MANDAUE BRADFORD CHURCH COUNCIL MEMBERS; MANDAUE BRADFORD CHURCH; AND UNITED CHURCH OF CHRIST IN THE PHILIPPINES, INC., Respondents.",,May 30 2016,
333,"G.R. No. 200973, May 30, 2016 - REPUBLIC OF THE PHILIPPINES, REPRESENTED BY THE REGIONAL EXECUTIVE DIRECTOR, DEPARTMENT OF ENVIRONMENT AND NATURAL RESOURCES (DENR) - REGION IV, MANILA, Petitioner, v. AMOR HACHERO AND THE REGISTER OF DEEDS OF PALAWAN, Respondents.",,May 30 2016,
334,"G.R. No. 201289, May 30, 2016 - SPOUSES ROLANDO AND SUSIE GOLEZ, Petitioners, v. HEIRS OF DOMINGO BERTULDO, NAMELY: ERINITA BERTULDO-BERNALES, FLORENCIO BERTULDO, DOMINADOR BERTULDO, RODEL BERTULDO AND ROGER BERTULDO, HEREIN REPRESENTED BY THEIR CO-HEIR AND DULY APPOINTED ATTORNEY-IN-FACT, ERINITA BERNALES, Respondents.",,May 30 2016,
335,"G.R. No. 190520, May 30, 2016 - LAND BANK OF THE PHILIPPINES, Petitioner, v. SPOUSES ANTONIO AND CARMEN AVANCENA, Respondents.",,May 30 2016,
336,"G.R. No. 180110, May 30, 2016 - CAPITOL WIRELESS, INC., Petitioner, v. THE PROVINCIAL TREASURER OF BATANGAS, THE PROVINCIAL ASSESSOR OF BATANGAS, THE MUNICIPAL TREASURER AND ASSESSOR OF NASUGBU, BATANGAS, Respondents.",,May 30 2016,
337,"G.R. No. 183129, May 30, 2016 - COCOPLANS, INC. AND CAESAR T. MICHELENA, Petitioners, v. MA. SOCORRO R. VILLAPANDO, Respondent.",,May 30 2016,
338,"G.R. No. 218363, May 31, 2016 - ENGR. ARTEMIO A. QUINTERO, JR., GENERAL MANAGER, CAUAYAN CITY WATER DISTRICT (CCWD) CAUAYAN CITY, ISABELA, Petitioner, v. COMMISSION ON AUDIT, Respondent.",,May 31 2016,
339,"G.R. No. 207597, May 30, 2016 - ANECITO CAMPOS, Petitioner, v. BANK OF THE PHILIPPINE ISLANDS, NOW SUBSTITUTED BY HOUSTON HOMEDEPOT, INC., Respondent.",,May 30 2016,
340,"G.R. No. 222236, May 03, 2016 - HARLIN C. ABAYON, Petitioner, v. HOUSE OF REPRESENTATIVES ELECTORAL TRIBUNAL (HRET) AND RAUL A. DAZA, Respondents.; G.R. No. 223032 - HARLIN C. ABAYON, Petitioner, v. HOUSE OF REPRESENTATIVES ELECTORAL TRIBUNAL (HRET) AND RAUL A. DAZA, Respondent.",,May 03 2016,
341,"G.R. No. 204277, May 30, 2016 - PROCTER AND GAMBLE ASIA PTE LTD., Petitioner, v. COMMISSIONER OF INTERNAL REVENUE, Respondent.",,May 30 2016,
342,"A.C. No. 10373 [Formerly CBD Case No. 08-2280], May 31, 2016 - FLORA C. MARIANO, Petitioner, v. ATTY. ANSELMO ECHANEZ, Respondent.",,May 31 2016,
343,"A.C. No. 10373 [Formerly CBD Case No. 08-2280], May 31, 2016 - FLORA C. MARIANO, Petitioner, v. ATTY. ANSELMO ECHANEZ, Respondent.",,May 31 2016,
344,"A.C. No. 10373 [Formerly CBD Case No. 08-2280], May 31, 2016 - FLORA C. MARIANO, Petitioner, v. ATTY. ANSELMO ECHANEZ, Respondent.",,May 31 2016,
345,"G.R. No. 217725, May 31, 2016 - GLENN A. CHONG AND ANG KAPATIRAN PARTY, REPRESENTED BY NORMAN V. CABRERA, Petitioners, v. SENATE OF THE PHILIPPINES, REPRESENTED BY SENATE PRESIDENT FRANKLIN M. DRILON; HOUSE OF REPRESENTATIVES, REPRESENTED BY SPEAKER FELICIANO S. BELMONTE, JR.; COMMISSION ON ELECTIONS, REPRESENTED BY ACTING CHAIRPERSON CHRISTIAN ROBERT S. LIM; ADVISORY COUNCIL, REPRESENTED BY UNDERSECRETARY LOUIS NAPOLEON C. CASAMBRE; TECHNICAL EVALUATION COMMITTEE, REPRESENTED BY DOST SECRETARY MARIO G. MONTEJO; DEPARTMENT OF BUDGET AND MANAGEMENT, HEADED BY SECRETARY FLORENCIO B. ABAD, Respondents.",,May 31 2016,
346,"G.R. No. 211485, May 30, 2016 - MAGALLANES WATERCRAFT ASSOCIATION, INC., AS REPRESENTED BY ITS BOARD OF TRUSTEES, NAMELY: EDILBERTO M. BAJAO, GERARDO O. PLAZA, ISABELITA MULIG, EDNA ABEJAY, MARCELO DONAN, NENITA O. VARQUEZ, MERLYN ALVAREZ, EDNA EXCLAMADOR, AND CESAR MONSON, Petitioner, v. MARGARITO C. AUGUIS AND DIOSCORO C. BASNIG, Respondents.",,May 30 2016,
347,"G.R. No. 217680, May 30, 2016 - FELIX L. ARRIOLA, Petitioner, v. PEOPLE OF THE PHILIPPINES, Respondent.",,May 30 2016,
348,"A.C. No. 5179, May 31, 2016 - DIONNIE RICAFORT, Complainant, v. ATTY. RENE O. MEDINA, Respondent.",,May 31 2016,
349,"G.R. No. 205711, May 30, 2016 - PEDRO DE LEON, Petitioner, v. NENITA DE LEON-REYES, JESUS REYES, MYETH REYES AND JENNETH REYES, Respondents.",,May 30 2016,
350,"G.R. No. 175085, June 01, 2016 - TAN SIOK1 KUAN AND PUTE CHING, Petitioners, v. FELICISIMO ""BOY"" HO, RODOLFO C. RETURTA, VICENTE M. SALAS, AND LOLITA MALONZO, Respondents.",,June 01 2016,
351,"G.R. No. 211672, June 14, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. JOHN HAPPY DOMINGO Y CARAG, Accused-Appellant.",,June 14 2016,
352,"G.R. No. 204056, June 01, 2016 - GIL MACALINO, JR., TERESITA MACALINO, ELPIDIO MACALINO, PILAR MACALINO, GILBERTO MACALINO, HERMILINA MACALINO, EMMANUEL MACALINO, EDELINA MACALINO, EDUARDO MACALINO, LEONARDO MACALINO, EDLLANE** MACALINO, APOLLO MACALINO, MA. FE MACALINO, AND GILDA MACALINO, Petitioners, v. ARTEMIO PIS-AN, Respondent.",,June 01 2016,
353,"G.R. No. 211290, June 01, 2016 - OMBUDSMAN-MINDANAO, Petitioner, v. LILING LANTO IBRAHIM, PROJECT MANAGER, NATIONAL IRRIGATION ADMINISTRATION, NIA-PIO, LANAO DEL NORTE, Respondent.",,June 01 2016,
354,"G.R. No. 205061, June 08, 2016 - EMERTIA G. MALIXI, Petitioner, v. MEXICALI PHILIPPINES AND/OR FRANCESCA MABANTA, Respondents.",,June 08 2016,
355,"G.R. No. 208137, June 08, 2016 - MARIA CECILIA OEBANDA, EXECUTIVE DIRECTOR AND/OR THE OCCUPANTS AND EMPLOYEES OF VISAYAN FORUM FOUNDATION, INC., Petitioners, v. PEOPLE OF THE PHILIPPINES, Respondent.",,June 08 2016,
356,"G.R. No. 203750, June 06, 2016 - JORGE B. NAVARRA, Petitioner, v. PEOPLE OF THE PHILIPPINES, HONGKONG AND SHANGHAI BANKING CORPORATION, Respondents.",,June 06 2016,
357,"G.R. No. 209146, June 08, 2016 - PROVINCE OF ANTIQUE AND MUNICIPALITY OF CALUYA, Petitioners, v. HON. RECTO A. CALABOCAL, JUDGE-DESIGNATE, REGIONAL TRIAL COURT, BRANCH 43, ROXAS, ORIENTAL MINDORO, PROVINCE OF ORIENTAL MINDORO, AND MUNICIPALITY OF BULALACAO, Respondents.",,June 08 2016,
358,"G.R. No. 200180, June 06, 2016 - BENJAMIN H. CABAÑEZ, Petitioner, v. MARIE JOSEPHINE CORDERO SOLANO A.K.A. MA. JOSEPHINE S. CABAÑEZ, Respondent.",,June 06 2016,
359,"G.R. No. 207811, June 01, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. DELIA MOLINA Y CABRAL, Accused-Appellants.",,June 01 2016,
360,"G.R. No. 212493, June 01, 2016 - GABRIEL YAP, SR. DULY REPRESENTED BY GILBERT YAP AND ALSO IN HIS PERSONAL CAPACITY, GABRIEL YAP, JR., AND HYMAN YAP, Petitioners, v. LETECIA SIAO, LYNEL SIAO, JANELYN SIAO, ELEANOR FAYE SIAO, SHELETT SIAO AND HONEYLET SIAO, Respondents.; G.R. No. 212504 - CEBU SOUTH MEMORIAL GARDEN, INC., Petitioner, v. LETECIA SIAO, LYNEL SIAO, JANELYN SIAO, ELEANOR FAYE SIAO, SHELETT SIAO AND HONEYLET SIAO, Respondents.",,June 01 2016,
361,"G.R. No. 182537, June 01, 2016 - MACTAN-CEBU INTERNATIONAL AIRPORT AUTHORITY, Petitioner, v. RICHARD E. UNCHUAN, Respondent.",,June 01 2016,
362,"G.R. No. 187462, June 01, 2016 - RAQUEL G. KHO, Petitioner, v. REPUBLIC OF THE PHILIPPINES AND VERONICA B. KHO, Respondents.",,June 01 2016,
363,"G.R. No. 206419, June 01, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. RUBEN DELA ROSA, Accused-Appellant.",,June 01 2016,
364,"G.R. No. 202047, June 08, 2016 - LIGHT RAIL TRANSIT AUTHORITY, Petitioner, v. NOEL B. PILI, MEDEL I. LIRIO, RODERICK B. JAMON, VICTORINO A. MACHICA, RONNIE C. VALORIA, VIRGILIO M. FLORES, RENATO C. PALMA, ANGELITO V. GUINTO, RAMIRO M. FELICIANO, ENRIQUE L. CIUBAL, ELMER P. TABIGAN, VENANCIO T. MADRIA, MAXIMO M. VITANGCOL, RODOLFO L. PAGUIO, ARNEL F. MAGSALIN, JULIANA N. DOLOR, NOEL C. CRUZ, SANDY C. JARILLA, BERTITO I. SERVIDAD, ALAN R. CORPUZ, ROBERT D. PABLO, ROBERT H. MONTEREY, HENRY L. LIAO, ROLANDO C. CEBANICO, VELIENTE S. FANTASTICO, MA. EMILIAN S. CRUZ, EDGARDO G. GAMBAYAN, GERARDO M. RUMBAWA, DANTE D. PALOMARA, MA. TERESA B. DE LOS REYES, JOSE ALLAN S. PACIFICO, RESTITUTO R. MALAPO, EARL G. PONGCO, LUCILO C. DEL MONTE, RUEL F. MAGBALANA, MARLYN V. VILLANUEVA, JUDITH C. BANEZ, GERMAN N. DE LUNA, FREDERICK B. DEL CORRO, CLODUALDO B. PASIOLAN, ROLANDO I. NAVARRO, AND PACIANO J. VILLANUEVA,*, Respondents.",,June 08 2016,
365,"G.R. No. 211026, June 27, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. RENATO B. SUEDAD, Accused-Appellant.",,June 27 2016,
366,"G.R. No. 204441, June 08, 2016 - PEOPLE OF THE PHILIPPINES, Petitioner, v. MICHAEL KURT JOHN BULAWAN Y ANDALES, Respondent.",,June 08 2016,
367,"G.R. No. 201834, June 01, 2016 - ANDRES L. DIZON, Petitioner, v. NAESS SHIPPING PHILIPPINES, INC. AND DOLE UK (LTD.), Respondents.",,June 01 2016,
368,"G.R. No. 196962, June 08, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. JOAN SONJACO Y STA. ANA, Accused-Appellant.",,June 08 2016,
369,"G.R. No. 191936, June 01, 2016 - VIRGINIA D. CALIMAG, Petitioner, v. HEIRS OF SILVESTRA N. MACAPAZ, REPRESENTED BY ANASTACIO P. MACAPAZ, JR., Respondents.",,June 01 2016,
370,"G.R. No. 193374, June 08, 2016 - HEIRS OF THE LATE GERRY* ECARMA, NAMELY: AVELINA SUIZA-ECARMA, DENNIS ECARMA, JERRY LYN ECARMA PENA, ANTONIO ECARMA AND NATALIA ECARMA SANGALANG, Petitioners, v. COURT OF APPEALS AND RENATO A. ECARMA, Respondents.",,June 08 2016,
371,"G.R. No. 175592, June 14, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. EDISON C. MAGBITANG, Accused-Appellant.",,June 14 2016,
372,"G.R. No. 174838, June 01, 2016 - STRONGHOLD INSURANCE CO., INC., Petitioner, v. PAMANA ISLAND RESORT HOTEL AND MARINA CLUB, INC., Respondent.",,June 01 2016,
373,"G.R. No. 185331, June 08, 2016 - SPOUSES ABELARDO VALARAO AND FRANCISCA VALARAO, Petitioners, v. MSC AND COMPANY, Respondent.",,June 08 2016,
374,"G.R. No. 205097, June 08, 2016 - CORAZON D. ISON, Petitioner, v. PEOPLE OF THE PHILIPPINES, Respondent.",,June 08 2016,
375,"G.R. No. 211212, June 08, 2016 - SUN LIFE OF CANADA (PHILIPPINES), INC., Petitioner, v. MA. DAISY'S. SIBYA, JESUS MANUEL S. SIBYA III, JAIME LUIS S. SIBYA, AND THE ESTATE OF THE DECEASED ATTY. JESUS SIBYA, JR., Respondents.",,June 08 2016,
376,"G.R. No. 208646, June 15, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. LORETO SONIDO Y CORONEL, Accused-Appellant.",,June 15 2016,
377,"G.R. No. 207517, June 01, 2016 - PEOPLE OF THE PHILIPPINES, Appellee, v. RAUL AMARO Y CATUBAY ALIAS ""LALAKS,"" Appellant.",,June 01 2016,
378,"G.R. No. 200081, June 08, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. EDGARDO T. CRUZ, Accused-Appellant.",,June 08 2016,
379,"G.R. No. 194605, June 14, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. MARIANO OANDASAN, JR., Accused-Appellant.",,June 14 2016,
380,"G.R. No. 214440, June 15, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. ALEX MENDEZ RAFOLS, Accused-Appellant.",,June 15 2016,
381,"G.R. No. 217732, June 15, 2016 - EMILIO S. AGCOLICOL, JR., Petitioner, v. JERWIN CASIÑO, Respondent.",,June 15 2016,
382,"G.R. No. 172352, June 08, 2016 - LAND BANK OF THE PHILIPPINES, Petitioner, v. ALFREDO HABABAG, SR., SUBSTITUTED BY HIS WIFE, CONSOLACION, AND CHILDREN, NAMELY: MANUEL, SALVADOR, WILSON, JIMMY, ALFREDO, JR., AND JUDITH, ALL SURNAMED HABABAG, Respondents.; G.R. NOS. 172387-88 - ALFREDO HABABAG, SR., SUBSTITUTED BY HIS WIFE, CONSOLACION, AND CHILDREN, NAMELY: MANUEL, SALVADOR, WILSON, JIMMY, ALFREDO, JR., AND JUDITH, ALL SURNAMED HABABAG, Petitioners, v. LAND BANK OF THE PHILIPPINES AND THE DEPARTMENT OF AGRARIAN REFORM, Respondent.",,June 08 2016,
383,"G.R. No. 215994, June 06, 2016 - OFFICE OF THE OMBUDSMAN AND FIELD INVESTIGATION OFFICE, Petitioner, v. ROLANDO B. FALLER, Respondent.",,June 06 2016,
384,"A.C. No. 11069, June 08, 2016 - RONALDO C. FACTURAN, Complainant, v. PROSECUTOR ALFREDO L. BARCELONA, JR., Respondent.",,June 08 2016,
385,"G.R. No. 208475, June 08, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. MANUEL REBANUEL Y NADERA, Accused-Appellant.",,June 08 2016,
386,"G.R. No. 168749, June 06, 2016 - SUGARSTEEL INDUSTRIAL, INC. AND MR. BEN YAPJOCO, Petitioners, v. VICTOR ALBINA, VICENTE UY AND ALEX VELASQUEZ, Respondents.",,June 06 2016,
387,"G.R. No. 160071, June 06, 2016 - ANDREW D. FYFE, RICHARD T. NUTTALL, AND RICHARD J. WALD, Petitioners, v. PHILIPPINE AIRLINES, INC., Respondent.",,June 06 2016,
388,"G.R. No. 217943, June 06, 2016 - J. MELLIZA ESTATE DEVELOPMENT COMPANY, INC., REPRESENTED BY ITS DIRECTOR, ATTY. RAFAEL S. VILLANUEVA, Petitioner, v. ROSENDO SIMOY, GREGORIO SIMOY AND CONSEJO SIMOY, Respondents.",,June 06 2016,
389,"G. R. No. 185169, June 15, 2016 - HEIRS OF CATALINO DACANAY, HIS WIFE ERLINDA DACANAY, THEIR CHILDREN AURORA D. CONSTANTINO AND REYNALDO DACANAY; LOLITA DACANAY VDA. DE PARASO; HEIRS OF SOLEDAD APOSTOL, NAMELY: HER HUSBAND LEONARDO CAGUIOA, THEIR CHILDREN AMALIA, DANILO, RONALD, MARLENE, ROBERT, ROLDAN, THELMA AND TERESA, ALL SURNAMED CAGUIOA, Petitioners, v. JUAN SIAPNO, JR., MARIO RILLON, SPOUSES JOSE TAN AND LETICIA DY TAN, Respondents.",,June 15 2016,
390,"G.R. No. 201016, June 22, 2016 - LEONCIA A. YUMANG, Petitioner, v. RADIO PHILIPPINES NETWORK, INC. (RPN 9), MIA A. CONCIO, LEONOR C. LINAO, IDA BARRAMEDA AND LOURDES O. ANGELES, Respondents.",,June 22 2016,
391,"G.R. No. 189401, June 15, 2016 - VIL-REY PLANNERS AND BUILDERS, Petitioners, v. LEXBER, INC., Respondent.; G.R. NO. 189447 - LEXBER, INC., Petitioner, v. STRONGHOLD INSURANCE COMPANY, INC., Respondent.",,June 15 2016,
392,"G.R. No. 203057, June 06, 2016 - BUREAU OF INTERNAL REVENUE AS REPRESENTED BY THE COMMISSIONER OF INTERNAL REVENUE, Petitioner, v. MANILA HOME TEXTILE, INC, THELMA LEE AND SAMUEL LE,E, Respondents.",,June 06 2016,
393,"G.R. No. 204769, June 06, 2016 - MAGSAYSAY MARITIME CORP., CSCS BMTERNATIONAL NV AND/OR MARLON* RONO, Petitioners, v. RODEL A. CRUZ, Respondent.",,June 06 2016,
394,"G.R. No. 203336, June 06, 2016 - SPOUSES GERARDO AND CORAZON TRINIDAD, Petitioners, v. FAMA REALTY, INC. AND FELIX ASSAD, Respondents.",,June 06 2016,
395,"G.R. No. 208524, June 01, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. BERNARDINO PERALTAJ MORILLO AND MICHAEL AMBAS Y REYES, Accused, BERNARDINO PERALTA Y MORILLO, Accused-Appellant.",,June 01 2016,
396,"G.R. No. 209038, June 08, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. RONALD BACALAN GABUYA AND RYANNEAL MENESES GIRON, Accused-Appellants.",,June 08 2016,
397,"G.R. No. 197393, June 15, 2016 - PHILIPPINE SAVINGS BANK, Petitioner, v. MANUEL P. BARRERA, Respondent.",,June 15 2016,
398,"A.C. No. 11246, June 14, 2016 - ARNOLD PACAO, Complainant, v. ATTY. SINAMAR LIMOS, Respondent.",,June 14 2016,
399,"G.R. No. 181353, June 06, 2016 - HGL DEVELOPMENT CORPORATION REPRESENTED BY ITS PRESIDENT, HENRY G. LIM, Petitioner, v. HON. RAFAEL O. PENUELA, IN HIS CAPACITY AS ACTING PRESIDING JUDGE OF THE REGIONAL TRIAL COURT, 6TH JUDICIAL REGION, BRANCH 13, CULASI, ANTIQUE AND SEMIRARA COAL CORPORATION (NOW SEMIRARA MINING CORPORATION), Respondents.",,June 06 2016,
400,"G.R. No. 217575, June 15, 2016 - SOUTH COTABATO COMMUNICATIONS CORPORATION AND GAUVAIN J. BENZONAN, Petitioners, v. HON. PATRICIA STO. TOMAS, SECRETARY OF LABOR AND EMPLOYMENT, ROLANDO FABRIGAR, MERLYN VELARDE, VINCE LAMBOC, FELIPE GALINDO, LEONARDO MIGUEL, JULIUS RUBIN, EDEL RODEROS, MERLYN COLIAO, AND EDGAR JOPSON, Respondents.",,June 15 2016,
401,"G.R. No. 213919, June 15, 2016 - PEOPLE OF THE PHILIPPINES, Appellee, v. VIRGILIO A. QUIM, Appellant.",,June 15 2016,
402,"G.R. No. 203152, June 20, 2016 - GEORGIA ROYO ADLAWAN, IN HER OWN BEHALF AND AS SURVIVING SPOUSE OF ALFONSO V. ADLAWAN, Petitioner, v. NICETAS I. JOAQUINO, FLORENCIA J. SON, EUSTOLIA J. MATA, BEATRIZ J. SATIRA, TERESA J. BERMEJO, CORAZON J. COGINA, MARIA J. NOVAL AND VISITACION J. DELA TORRE, Respondents.",,June 20 2016,
403,"G.R. No. 193075, June 20, 2016 - EMMANUEL REYES, SR. AND MUTYA M. REYES, Petitioners, v. HEIRS OF DEOGRACIAS FORLALES, NAMELY: NAPOLEON FORLALES, LITA HELEN FORLALES-FRADEJAS, JAIME FORLALES, JR., JULIUS FORLALES FORTUNA, HORACE FORLALES, GALAHAD FORLALES, JR., INDEPENDENCE FORLALES-FETALVERO, MELITON FORLALES, JR., MILAGROS V. FORLALES AND MERCEDES FORLALES-BAUTISTA, Respondents.",,June 20 2016,
404,"G.R. No. 208146, June 08, 2016 - VIRGINIA DIO, Petitioner, v. PEOPLE OF THE PHILIPPINES AND TIMOTHY DESMOND, Respondents.",,June 08 2016,
405,"G.R. No. 208586, June 22, 2016 - HEIRS OF DATU MAMALINDING MAGAYOONG, REPRESENTED BY DR. MAIMONA MAGAYOONG-PANGARUNGAN WITH HER SPOUSE DATU SA MARAWI RASID PANGARUNGAN, AND DR. ANISHA* MAGAYOONG-MACABATO WITH HER SPOUSE DATU KHALIQUZZAMAN MACABATO, Petitioners, v. HEIRS OF CATAMANAN MAMA, REPRESENTED BY HASAN MAMA, Respondents.",,June 22 2016,
406,"G.R. No. 189516, June 08, 2016 - EDNA MABUGAY-OTAMIAS, JEFFREN M. OTAMIAS AND MINOR JEMWEL M. OTAMIAS, REPRESENTED BY THEIR MOTHER EDNA MABUGAY-OTAMIAS, Petitioners, v. REPUBLIC OF THE PHILIPPINES, REPRESENTED BY COL. VIRGILIO O. DOMINGO, IN HIS CAPACITY AS THE COMMANDING OFFICER OF THE PENSION AND GRATUITY MANAGEMENT CENTER (PGMC) OF THE ARMED FORCES OF THE PHILIPPINES, Respondent.",,June 08 2016,
407,"G.R. No. 214122, June 08, 2016 - AUTOZENTRUM ALABANG, INC., Petitioner, v. SPOUSES MIAMAR A. BERNARDO AND GENARO F. BERNARDO, JR., DEPARTMENT OF TRADE AND INDUSTRY, ASIAN CARMAKERS CORPORATION, AND BAYERISHE MOTOREN WERKE (BMW) A.G., Respondents.",,June 08 2016,
408,"G.R. No. 195382, June 15, 2016 - ORION WATER DISTRICT, REPRESENTED BY ITS GENERAL MANAGER, CRISPIN Q. TRIA, ET AL., Petitioner, v. THE GOVERNMENT SERVICE INSURANCE SYSTEM (GSIS), Respondent.",,June 15 2016,
409,"G.R. No. 201584, June 15, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. APOLONIO ""TOTONG"" AVILA Y ALECANTE, Accused-Appellant.",,June 15 2016,
